id	entrezgene	genesymbol	nucleotidegi	ensemblgene	unigene	proteingi	go	BMDM_Trif-null_Unstimulated_0000___Female	BMDM_Trif-null_PAM3_0720_Poly-IC_0720_Male	BMDM_Trif-null_PAM3_0720_Poly-IC_0720_Female	BMDM_Trif-null_Leishmania-amazonensis_0720___Female	BMDM_Trif-null_Leishmania-amazonensis_0360___Female	BMDM_Trif-null_Leishmania-amazonensis_0060___Female	BMDM_MyD88-Trif-null_salmonella.wt_0720___Female	BMDM_MyD88-Trif-null_salmonella.wt_0480___Female	BMDM_MyD88-Trif-null_salmonella.wt_0240___Female	BMDM_MyD88-Trif-null_____Male	BMDM_MyD88-Trif-null_Poly-IC_1440___Male	BMDM_MyD88-Trif-null_Poly-IC_0720___Male	BMDM_MyD88-Trif-null_Poly-IC_0240___Male	BMDM_MyD88-Trif-null_MCMV_1440___Male	BMDM_MyD88-Trif-null_MCMV_0720___Male	BMDM_MyD88-Trif-null_MCMV_0240___Male	BMDM_IRF3-null_____Female	BMDM_IRF3-null_Poly-IC_0720___Female	BMDM_IRF3-null_PAM3_0720___Female	BMDM_IRF3-null_PAM3_0720_Poly-IC_0720_Female	BMDM_IRF3-null_LPS_0720___Female	BMDM_IRF1-null_____Male	BMDM_IRF1-null_____Female	BMDM_IRF1-null_Poly-IC_0720___Male	BMDM_IRF1-null_Poly-IC_0720___Female	BMDM_IRF1-null_Poly-IC_0240___Female	BMDM_IRF1-null_PAM3_0720___Male	BMDM_IRF1-null_PAM3_0720___Female	BMDM_IRF1-null_PAM3_0720_Poly-IC_0720_Male	BMDM_IRF1-null_PAM3_0720_Poly-IC_0720_Female	BMDM_IRF1-null_PAM3_0240___Female	BMDM_IRF1-null_PAM3_0240_Poly-IC_0240_Female	BMDM_IRF1-null_MCMV_0720___Male	BMDM_IRF1-null_LPS_0720___Male	BMDM_IRF1-null_LPS_0720___Female	BMDM_IRF1-null_LPS_0240___Female	BMDM_IRF1-null_Ifn-gamma_1020___Female	BMDM_IRF1-null_Ifn-gamma_1020_PAM3_0720_Female	BMDM_IRF1-null_Ifn-gamma_1020_CpG-B_0720_Female	BMDM_IRF1-null_Ifn-gamma_0720___Male	BMDM_IRF1-null_Ifn-gamma_0720___Female	BMDM_IRF1-null_Ifn-gamma_0540_PAM3_0240_Female	BMDM_IRF1-null_Ifn-gamma_0240___Female	BMDM_IFNAR1-null_____Female	BMDM_IFNAR1-null_Poly-IC_0720___Female	BMDM_IFNAR1-null_Poly-IC_0240___Female	BMDM_IFNAR1-null_PAM3_0720___Female	BMDM_IFNAR1-null_PAM3_0720_Poly-IC_0720_Female	BMDM_IFNAR1-null_PAM3_0240___Female	BMDM_IFNAR1-null_PAM3_0240_Poly-IC_0240_Female	BMDM_IFNAR1-null_LPS_0720___Female	BMDM_IFNAR1-null_LPS_0240___Female	BMDM_Dicer-fl/fl_____Male	BMDM_Dicer-fl/fl_LPS_0360___Male	BMDM_Dicer-fl/fl-LyszCre+/-_____Male	BMDM_Dicer-fl/fl-LyszCre+/-_Unstimulated_0000___Male	BMDM_Dicer-fl/fl-LyszCre+/-_LPS_0360___Male	BMDM_Dicer-fl/+-LyszCre+/-_____Male	BMDM_Dicer-fl/+-LyszCre+/-_Unstimulated_0000___Male	BMDM_Dicer-fl/+-LyszCre+/-_LPS_0360___Male	BMDM_Cebp/d-null_Unstimulated_0000___Female	BMDM_Cebp/d-null_Poly-IC_0720___Female	BMDM_Cebp/d-null_Poly-IC_0240___Female	BMDM_Cebp/d-null_PAM3_0720___Female	BMDM_Cebp/d-null_PAM3_0240___Female	BMDM_Cebp/d-null_PAM3_0060___Female	BMDM_Cebp/d-null_LPS_0720___Female	BMDM_Cebp/d-null_LPS_0240___Female	BMDM_Cebp/d-null_LPS_0060___Female	BMDM_CD200-null_Unstimulated_0000___Female	BMDM_CD200-null_Leishmania-major_0360___Female	BMDM_CD200-null_Leishmania-major_0060___Female	BMDM_CD200-null_Leishmania-amazonensis_0360___Female	BMDM_CD200-null_Leishmania-amazonensis_0060___Female	BMDM_Bl6_salmonella.wt_0720___Female	BMDM_Bl6_salmonella.wt_0480___Female	BMDM_Bl6_salmonella.wt_0240___Female	BMDM_Bl6_____Male	BMDM_Bl6_Unstimulated_0240___Female	BMDM_Bl6_Unstimulated_0000___Male	BMDM_Bl6_Unstimulated_0000___Female	BMDM_Bl6_Poly-IC_1440___Male	BMDM_Bl6_Poly-IC_0720___Male	BMDM_Bl6_Poly-IC_0720___Female	BMDM_Bl6_Poly-IC_0240___Male	BMDM_Bl6_Poly-IC_0240___Female	BMDM_Bl6_PR8-influenza_0720___Female	BMDM_Bl6_PAM3_0720___Female	BMDM_Bl6_PAM3_0720_Poly-IC_0720_Female	BMDM_Bl6_PAM3_0240___Female	BMDM_Bl6_PAM3_0240_Poly-IC_0240_Female	BMDM_Bl6_PAM3_0060___Female	BMDM_Bl6_MCMV_1440___Male	BMDM_Bl6_MCMV_0720___Male	BMDM_Bl6_MCMV_0240___Male	BMDM_Bl6_Listeria_0720___Female	BMDM_Bl6_Listeria_0480___Female	BMDM_Bl6_Listeria_0240___Female	BMDM_Bl6_Leishmania-major_0360___Female	BMDM_Bl6_Leishmania-major_0060___Female	BMDM_Bl6_Leishmania-amazonensis_0720___Male	BMDM_Bl6_Leishmania-amazonensis_0360___Male	BMDM_Bl6_Leishmania-amazonensis_0360___Female	BMDM_Bl6_Leishmania-amazonensis_0060___Male	BMDM_Bl6_Leishmania-amazonensis_0060___Female	BMDM_Bl6_LPS_0720___Female	BMDM_Bl6_LPS_0240___Female	BMDM_Bl6_LPS_0180___Female	BMDM_Bl6_LPS_0120___Female	BMDM_Bl6_LPS_0060___Female	BMDM_Bl6_Ifn-gamma_1440___Female	BMDM_Bl6_Ifn-gamma_1440_Estradiol_1440_Female	BMDM_Bl6_Ifn-gamma_1020___Female	BMDM_Bl6_Ifn-gamma_1020_PAM3_0720_Female	BMDM_Bl6_Ifn-gamma_1020_CpG-B_0720_Female	BMDM_Bl6_Ifn-gamma_0720___Male	BMDM_Bl6_Ifn-gamma_0720___Female	BMDM_Bl6_Ifn-gamma_0540_PAM3_0240_Female	BMDM_Bl6_Ifn-gamma_0240___Female	BMDM_Bl6_Ifn-beta_1440___Female	BMDM_Bl6_Harlan-Substance-A_1440___Female	BMDM_Bl6_Harlan-Substance-A_1080___Female	BMDM_Bl6_Harlan-Substance-A_0720___Female	BMDM_Bl6_Harlan-Substance-A_0480___Female	BMDM_Bl6_Harlan-Substance-A_0360___Female	BMDM_Bl6_Harlan-Substance-A_0240___Female	BMDM_Bl6_FliCProfect_0720___Female	BMDM_Bl6_FliCProfect_0240___Female	BMDM_Bl6_FlgEProfect_0720___Female	BMDM_Bl6_FlgEProfect_0240___Female	BMDM_Bl6_EtOH_1440___Female	BMDM_Bl6_Estradiol_1440___Female	BMDM_Bl6_Estradiol_1440_Ifn-gamma_1440_Female
14009_at	14009	Etv1		ENSMUSG00000004151	Mm.4866	NP_031986	GO:0003677|GO:0003700|GO:0005634|GO:0006350|GO:0006355|GO:0007411|GO:0007517|GO:0007638|GO:0016563|GO:0043565|GO:0045941	9.765022	8.623444	8.158396	9.134688	8.670968	10.140290	8.802432	8.502376	8.886182	8.426099	7.895467	7.912714	8.744864	7.733462	8.012846	8.681806	9.705011	8.305004	9.348306	8.750221	8.994621	9.300507	9.336617	7.503499	8.323209	8.591038	8.752383	8.980536	8.879303	8.363993	8.305145	8.198297	8.188183	8.614056	8.622633	8.064862	8.245751	8.240299	7.997235	7.719280	8.561109	8.293509	8.579861	9.890223	9.205677	8.225784	8.770575	8.686449	8.004595	8.295919	8.425870	8.056586	9.893370	8.770914	9.961020	9.525748	8.515292	9.802251	9.600012	9.023734	9.749778	9.497135	8.956374	8.755090	8.138835	9.573638	8.889082	8.716564	9.549587	9.811627	8.111174	9.129716	8.597720	9.576612	9.188159	8.463697	8.359678	8.786007	9.629122	9.668539	9.515294	8.038045	8.097980	7.789194	7.905166	8.531067	8.998896	8.937872	8.438752	8.037381	8.478686	9.123517	8.285689	8.295777	8.395330	9.118489	8.645253	8.737944	8.730615	7.916844	8.718901	8.539006	8.515942	9.850387	9.459382	8.111041	8.368303	9.062070	9.196565	9.339861	9.214460	9.102733	9.091720	8.413481	8.950591	8.281280	9.410214	8.254395	8.786767	8.457478	9.114566	9.254692	9.831697	8.918452	9.071075	9.025227	9.147050	9.053615	9.411490	8.498651	8.285104	9.099879	8.930982
14011_at	14011	Etv6		ENSMUSG00000030199	Mm.269995	NP_031987	GO:0003677|GO:0003700|GO:0005515|GO:0005634|GO:0006350|GO:0006355|GO:0030154|GO:0043565	9.809087	10.130519	10.291699	9.842429	9.016310	9.799218	9.578838	9.487244	9.353459	8.845863	8.680639	9.850688	9.244197	9.038819	10.503052	10.290867	8.761884	9.747506	9.765340	9.667694	9.706035	8.438859	8.981161	9.141906	10.098699	10.784980	9.596322	9.815504	9.964621	10.223152	9.511731	10.946837	9.536664	9.895117	9.909016	10.774146	9.899011	10.185336	10.058570	10.569437	10.455711	10.437637	9.843652	9.113759	8.636130	9.686595	9.768602	10.001141	9.459211	9.895934	9.873765	10.063452	8.741922	10.898894	9.042433	8.953229	10.975794	8.556730	8.961266	10.920156	8.797660	9.023783	9.605670	9.794780	10.258045	8.992445	9.877635	11.051460	9.143862	9.195405	10.492777	9.389415	10.640123	9.348770	10.017597	10.159630	10.420615	9.034219	8.886981	9.729674	9.118827	9.072593	10.348726	9.910956	11.017572	10.716933	8.388593	9.579888	10.263205	9.925437	10.363030	9.278702	8.921962	10.147488	10.720159	9.741379	9.563960	9.196778	9.668441	10.554587	9.936832	9.301342	10.632936	9.576553	9.196255	9.906851	10.833214	9.594762	9.199560	9.227613	10.003787	10.201870	10.448072	10.317275	10.494529	10.201008	10.466302	10.841685	10.031549	8.963157	8.742290	8.867998	8.751762	8.709194	8.936391	8.763969	9.707973	10.180273	9.866365	10.509436	8.638927	8.529828	10.001231
14028_at	14028	Evx1		ENSMUSG00000005503	Mm.389754	NP_031992	GO:0003677|GO:0003700|GO:0005634|GO:0006355|GO:0007275|GO:0009792|GO:0021913|GO:0043565|GO:0045449|GO:0045944	8.123521	8.557377	8.716964	8.301590	8.382711	8.152978	8.212623	8.080529	8.247248	7.641232	8.053635	7.850938	7.884842	8.050127	7.926458	8.156640	8.232217	8.700043	8.214384	8.578403	8.296851	8.854174	7.985287	8.976517	8.599239	8.259838	8.371511	8.322853	8.507333	8.365187	8.781147	8.317243	8.550016	8.535854	8.450662	8.448497	8.566479	8.301893	9.020907	8.050542	8.067273	8.679753	8.383188	8.240749	8.941444	7.963259	8.311844	8.044040	8.157394	8.297788	8.586986	8.124499	8.576931	8.533668	8.192751	8.070634	8.897764	8.643482	7.926708	8.620691	7.935585	8.046442	7.848855	8.269082	8.290893	8.053424	7.958050	7.970817	8.007446	8.600563	8.641973	7.871236	8.633149	8.427365	8.248634	8.275739	8.299146	7.680905	8.070263	8.126550	8.457762	7.981822	7.996526	8.324956	8.050229	7.942709	7.682301	7.807558	8.293775	8.137316	8.388949	7.792118	7.805382	8.191623	7.660278	8.415564	8.440729	8.065233	8.312839	8.774726	8.056523	8.447104	8.499216	8.486518	8.776939	8.088166	8.280399	8.461287	8.268623	7.801843	7.982414	7.961671	7.959880	8.241455	8.234118	8.080535	8.389209	8.613206	8.269281	7.972639	8.143733	8.258696	8.369434	8.449202	7.991194	7.893165	8.514099	8.155365	8.567086	8.450381	8.089993	8.076540	7.863096
14029_at	14029	Evx2		ENSMUSG00000001815	Mm.25365	NP_031993	GO:0003674|GO:0003677|GO:0003700|GO:0005575|GO:0005634|GO:0006355|GO:0007275|GO:0035108|GO:0043565|GO:0045449	8.274079	8.484525	8.659595	8.532114	8.309621	8.393700	8.495924	8.185484	8.474588	7.737681	7.897355	7.968006	7.879235	8.231641	8.289714	8.282092	8.399672	8.800612	8.220694	8.623510	8.427785	9.351600	8.016239	9.265455	8.614212	8.468829	8.511816	8.283105	8.715687	8.459235	8.715257	8.507020	8.383574	8.723120	8.477913	8.452895	8.560697	8.509053	8.804780	8.289807	8.542845	8.679907	8.359636	8.242250	8.767472	8.031598	8.423700	7.976338	8.392383	8.461608	8.504857	8.275513	8.811891	9.097442	8.392969	8.225359	9.162138	8.829932	8.081002	8.756789	8.014889	7.964139	7.941404	8.237336	8.294745	8.187391	8.055688	8.106968	8.239154	8.678755	8.790548	8.164758	8.880364	8.421837	8.201586	8.341230	8.349286	8.060911	8.129552	8.332380	8.541991	7.980483	8.376851	8.187328	8.177476	8.135043	7.363281	7.923245	8.408997	8.132826	8.450612	7.765325	7.922977	8.157955	7.852181	8.395911	8.505889	8.147620	8.325509	8.782474	8.241391	8.321851	8.421000	8.640357	8.659038	8.188188	8.232408	8.586473	8.444869	7.956537	7.954032	8.243581	8.134903	8.395913	8.297009	8.665271	8.460518	8.730468	8.506244	7.803658	8.240986	8.493955	8.591118	8.909806	8.285033	7.930639	8.535803	8.617654	8.765219	8.328366	8.005016	8.047332	8.031825
140477_at	140477	Dmbx1		ENSMUSG00000028707	Mm.213206|Mm.413175	NP_001020738|NP_570935	GO:0000122|GO:0003677|GO:0003700|GO:0005634|GO:0005667|GO:0006350|GO:0006355|GO:0007275|GO:0007420|GO:0008343|GO:0008344|GO:0016481|GO:0016564|GO:0042803|GO:0043565|GO:0045449|GO:0046982|GO:0048589	6.682917	7.037662	7.032928	6.863753	6.595815	6.804239	6.897831	6.509208	6.691517	6.347612	6.556394	6.328063	6.442426	6.577965	6.624223	6.578321	7.072751	7.101843	6.748133	6.857074	7.000971	7.644114	6.499853	7.684302	7.017956	6.742909	6.751174	6.704760	6.871450	6.692985	7.175732	6.662045	6.703279	6.958884	6.919806	6.801897	7.007044	6.857299	7.151601	6.768868	6.755624	7.041091	6.924574	6.867212	7.127380	6.732432	6.760329	6.599670	6.902468	6.951480	6.876185	6.713938	7.096855	7.165957	7.063476	6.741373	7.241428	7.073302	6.494209	6.976221	6.662811	6.614508	6.497462	6.644566	6.598957	6.688098	6.502902	6.420396	6.537589	7.026714	7.061076	6.648360	7.191519	6.818368	6.675250	6.590144	6.791055	6.463576	6.657721	6.860152	6.920632	6.360358	6.195128	6.579710	6.510230	6.289614	6.137560	6.392632	6.727635	6.731931	6.890107	6.232805	6.353999	6.607329	6.237421	6.871204	6.881884	6.848714	6.820534	7.348084	6.541132	6.802483	6.846907	7.010615	7.326187	6.615751	6.636863	7.024957	7.009472	6.495625	6.552872	6.620169	6.665244	6.725176	6.557947	7.142516	6.879109	7.179265	6.965347	6.500645	6.831825	7.067422	6.946152	7.425322	6.557687	6.653626	6.572288	6.537679	6.549616	6.623969	6.694708	6.649491	6.562931
140806_at	140806	Il25		ENSMUSG00000040770	Mm.90154	NP_542767	GO:0005125|GO:0005615|GO:0006954|GO:0009620|GO:0009624|GO:0030222|GO:0030380	7.277076	7.529709	7.819379	7.194773	7.070957	7.219435	7.243479	7.108602	7.337969	6.843750	7.159084	7.211047	7.017630	7.380174	7.208013	7.362838	7.448145	8.020214	7.296821	7.544595	7.668059	8.000347	7.002206	8.384185	7.756672	7.579025	7.595104	7.286276	7.981328	7.313836	7.790504	7.664489	7.635422	7.596276	7.615187	7.599263	7.627774	7.691330	7.919208	7.605763	7.650099	7.946932	7.510785	7.493309	8.141003	7.361011	7.534547	7.148429	7.704105	7.740974	7.552118	7.594525	7.882178	8.167587	7.617845	7.289505	7.961902	7.793831	6.774494	7.961951	6.917051	6.727279	7.010851	7.630660	7.416299	7.150941	7.025494	6.983085	7.074113	7.587879	7.953249	7.026767	7.989647	7.204672	7.376667	7.451773	7.468951	6.518229	7.029468	7.441851	7.389933	7.254151	7.324059	7.171402	7.135376	7.159851	6.837239	6.947674	7.357209	7.319495	7.727312	6.922049	6.909310	7.261824	6.559811	7.507155	7.791190	7.320402	7.571526	7.559541	7.120504	7.641218	7.620873	7.574382	7.539778	7.316710	7.249458	7.738621	7.506676	7.149652	7.112389	7.187155	7.191474	7.149112	7.340307	7.697804	7.439761	7.893656	7.566396	6.756799	7.263756	7.595664	7.342448	7.600497	7.335944	7.039226	7.241176	7.363960	7.880051	7.393724	7.026742	6.900952	6.816773
14103_at	14103	Fasl		ENSMUSG00000000817	Mm.3355	NP_034307	GO:0005125|GO:0005164|GO:0005576|GO:0005615|GO:0006915|GO:0006955|GO:0007165|GO:0008624|GO:0009897|GO:0016020|GO:0016021|GO:0043065|GO:0046666	4.418632	4.450150	4.931011	4.221285	4.360612	4.245445	4.394125	4.251407	4.222282	3.776688	4.161063	4.352175	4.099450	4.363747	4.370744	4.488064	4.394742	4.677874	4.198871	4.382200	4.311634	5.525089	4.188370	4.916388	4.731602	4.323242	4.573363	4.360301	4.673053	4.416092	4.779244	4.464602	4.357893	4.796886	4.483458	4.530780	4.648871	4.391938	4.875660	4.661774	4.426606	4.480427	4.432403	4.506504	5.041750	4.348923	4.255087	4.340242	4.334230	4.526467	4.640703	4.345724	4.492494	4.808061	4.269738	4.326423	4.541529	4.514926	4.124559	4.656192	4.186012	4.305268	4.285318	4.479466	4.278250	4.355150	4.261554	4.252050	4.313846	4.412476	4.500656	4.258432	4.361367	4.218238	4.627367	4.443217	4.326041	4.070448	4.207251	4.445505	4.403945	4.319366	4.364656	4.453715	4.189116	4.526670	4.156743	4.192896	4.318307	4.303245	4.383744	4.173852	4.068315	4.397484	4.123280	4.210957	4.474491	4.242833	4.200513	4.408016	4.511689	4.429710	4.306666	4.458225	4.416408	4.340651	4.435493	4.547475	4.391357	4.256954	4.342878	4.191229	4.385918	4.478620	4.465322	4.480598	4.355917	4.608102	4.519427	4.305431	4.412719	4.284997	4.371357	4.645303	4.230864	4.218844	4.284036	4.206855	4.600172	4.388561	4.440086	4.238557	4.272883
14106_at	14106	Foxh1		ENSMUSG00000033837	Mm.42011	NP_032015	GO:0000122|GO:0003677|GO:0003700|GO:0005515|GO:0005634|GO:0005667|GO:0006350|GO:0006355|GO:0006357|GO:0007179|GO:0007368|GO:0009952|GO:0016563|GO:0032444|GO:0035054|GO:0043565|GO:0045944|GO:0046332|GO:0048318	5.203194	5.336366	6.161910	5.167144	4.980372	5.103227	5.081723	5.018632	5.250426	4.735170	5.101124	5.154679	5.173006	5.137602	5.229620	5.152482	5.434598	5.724657	5.106230	5.444062	5.374688	6.295238	5.011744	6.247041	5.843750	5.374737	5.176127	5.423178	5.205951	5.266150	5.661833	5.296652	5.162579	5.783661	5.686879	5.645632	5.657896	5.460946	6.184058	5.511439	5.333644	5.413022	5.444842	5.427281	5.788652	4.984115	5.569342	5.159639	5.161437	5.193304	5.661080	5.092854	5.726482	5.839191	5.270916	5.353412	5.655997	5.776704	5.253650	5.458232	4.735506	4.661587	4.938023	5.314238	5.027768	5.225339	4.855825	4.665458	5.083730	5.851068	5.550371	4.821063	5.636227	5.488575	5.120786	5.479733	5.383501	4.682825	5.326725	5.232244	5.450813	5.216084	5.394488	5.363580	5.113668	5.238014	5.203838	4.821755	5.289660	5.082819	5.410965	4.876207	5.185655	5.157286	4.710832	5.410090	5.379320	5.181074	5.020567	4.899693	5.238644	5.420832	5.005184	5.217660	5.491205	5.577251	5.267727	5.532458	5.348883	5.080179	4.958420	5.100185	5.131467	5.282251	5.129210	5.813236	5.361982	5.761012	5.566248	5.070868	5.320099	5.465146	5.427104	5.550869	4.863214	5.018513	5.511625	5.062691	5.575686	5.047375	5.124798	5.090346	4.972693
14123_at	14123	Fbs1		ENSMUSG00000042423	Mm.323505	XP_284344|XP_921994	GO:0005125|GO:0005576|GO:0005615|GO:0008083	8.858967	9.363928	9.571308	9.387185	9.177136	9.260610	8.806729	8.711311	8.921470	8.109946	8.349113	8.908801	7.992533	8.577483	9.523044	8.474814	8.475509	9.923892	8.786997	9.108403	8.827339	9.265612	8.543718	9.279004	9.530307	8.548527	8.916188	8.956056	9.055012	9.300904	9.050774	9.012268	8.999870	9.038191	9.099200	8.686638	8.555459	9.357551	9.068301	8.737064	8.506971	9.346528	8.646634	8.389944	8.815521	8.895772	8.906157	8.840767	9.341665	9.395289	9.014857	9.319287	9.071197	9.894595	9.231055	8.760635	10.091064	8.826193	8.909723	9.959211	8.794730	8.961739	9.570897	9.440763	9.993692	9.371861	9.181545	9.681070	9.470392	8.456448	9.238594	8.422303	8.810956	8.467133	9.000666	9.160325	8.564831	8.636930	8.483691	8.839481	8.513813	9.327745	9.942923	9.767589	9.702650	9.000590	8.275808	8.871494	9.004362	9.418651	8.729781	8.157706	8.467179	9.806786	9.013264	8.915853	8.680628	8.301071	8.774532	9.292629	9.386864	8.761647	8.815667	9.407063	8.333541	9.256562	8.961845	8.593611	8.515426	8.291279	8.777642	8.681374	8.745700	9.343051	8.901975	9.095775	8.745974	9.767232	9.101273	8.514726	8.725526	9.134420	8.665534	8.851382	8.481546	8.287891	9.249709	9.425608	9.923484	9.333727	8.491868	8.180196	8.619382
14233_at	14233	Foxi1		ENSMUSG00000047861	Mm.32926	NP_076396	GO:0003677|GO:0003700|GO:0005634|GO:0006350|GO:0006355|GO:0007605|GO:0016563|GO:0042472|GO:0043565|GO:0045893	6.606923	7.102628	7.128470	6.638865	6.991874	6.510065	6.684313	6.523706	6.653197	6.068629	6.465987	6.341241	6.329928	6.641132	6.785578	6.549572	6.887752	7.094737	6.720015	7.020331	6.917793	7.034575	6.556168	7.324379	6.924370	6.838350	6.612624	6.799031	7.100261	6.801277	7.127157	7.091668	7.016580	7.333020	6.815020	6.990399	6.925204	6.802744	7.507028	6.640055	6.654094	7.166173	6.818717	6.616929	6.991736	6.563910	6.801835	6.693667	6.725108	6.809923	6.958064	6.683550	7.013941	7.468225	6.571057	6.634305	7.235591	6.864233	6.418468	7.029078	6.506517	6.478722	6.633521	6.858594	6.819201	6.758913	6.529728	6.706271	6.690278	6.863484	7.139230	6.368505	7.081299	6.582664	6.980958	6.970942	6.942883	6.355106	6.592441	6.822707	6.696985	6.434664	6.695975	6.913789	6.821428	6.636411	6.924015	6.568838	6.844166	6.642713	6.834437	6.326406	6.413136	6.755392	6.384144	6.730296	6.829978	6.552963	6.876182	6.971320	6.675957	7.114028	6.672869	6.686629	7.118586	6.819141	6.894579	6.742921	6.886260	6.619537	6.821081	6.427725	6.481070	7.008726	6.912557	6.977519	7.052205	7.123213	6.887873	6.853525	6.703496	6.608744	6.417777	6.800260	6.614901	6.447462	6.984882	6.877220	7.377790	6.539457	7.004592	6.581623	6.765106
14234_at	14234	Foxc2		ENSMUSG00000046714	Mm.14092	NP_038547	GO:0001501|GO:0001503|GO:0001568|GO:0001569|GO:0001656|GO:0001657|GO:0001822|GO:0001945|GO:0001946|GO:0001974|GO:0003007|GO:0003677|GO:0003700|GO:0003705|GO:0005634|GO:0006350|GO:0006355|GO:0006916|GO:0007219|GO:0007275|GO:0007507|GO:0008283|GO:0008286|GO:0009725|GO:0014032|GO:0016563|GO:0030199|GO:0031490|GO:0035050|GO:0043010|GO:0043565|GO:0045944|GO:0046620|GO:0048010|GO:0048341|GO:0048343|GO:0048468|GO:0048701|GO:0048703|GO:0048704|GO:0048844|GO:0050880|GO:0055010|GO:0060038	5.591598	5.410422	5.860403	5.665547	5.842132	5.141068	5.701345	5.871393	5.638892	5.597365	5.859269	5.197402	5.426241	5.886962	5.500804	5.473983	5.673382	6.115371	5.873179	5.934424	5.859170	6.620073	5.876112	5.888568	6.016256	5.837687	5.725028	5.402158	5.863854	5.743815	6.040599	5.841086	6.204467	6.673034	5.753837	6.227055	5.841045	5.693115	6.197724	6.235144	5.665125	6.168862	5.509883	5.944854	6.103647	5.881309	6.257845	5.973748	5.651585	5.630128	5.998794	5.923109	6.071738	6.567705	5.648206	5.806560	6.006151	5.967689	5.825916	5.470502	6.108883	5.730706	6.003611	5.672269	5.920916	5.853853	5.649589	5.966569	6.603154	5.483365	5.589299	5.477347	5.671779	5.473741	5.798347	5.832615	5.701125	5.498205	5.943650	5.762634	5.825187	5.910343	5.885690	5.797677	5.641931	5.881764	5.597732	5.508164	5.919269	5.517415	6.030197	5.701585	5.729177	5.636347	5.870467	5.773580	5.540244	5.600834	5.533950	5.053982	5.850094	5.895801	5.543191	5.777389	5.502278	6.088480	5.712535	5.631637	5.560571	5.485323	5.434927	5.753885	5.991524	5.744718	6.152339	6.166310	5.816882	6.076188	5.828194	5.547199	5.531625	5.529211	5.617172	6.454598	6.085767	5.406653	5.711874	6.070983	5.898824	5.687584	5.600566	5.809049	5.273857
14235_at	14235	Foxm1		ENSMUSG00000001517	Mm.42148	NP_032047	GO:0001570|GO:0001889|GO:0003677|GO:0003700|GO:0005515|GO:0005634|GO:0006350|GO:0006355|GO:0008284|GO:0042127|GO:0043565|GO:0045944	9.659976	6.226373	6.778837	9.044591	9.102132	9.542229	8.864453	9.079539	9.560621	8.359652	6.771846	7.439469	8.595000	6.350307	6.041482	8.496486	9.310423	6.460082	7.376785	6.281051	6.580989	8.122321	8.892637	6.596387	6.308354	7.984434	5.644172	6.379192	6.283848	6.340489	7.856244	7.448467	6.251495	6.298778	6.312990	7.336408	7.138145	6.009788	6.368333	5.909433	7.338818	7.585130	8.611101	9.318652	8.430881	9.178150	6.248280	5.718763	8.547886	8.204325	6.590993	8.252390	9.680764	7.425974	9.506949	9.109851	7.280585	9.281701	9.037929	7.448705	9.519248	9.035583	9.340301	6.888576	8.689004	9.288993	6.282337	7.930267	9.177335	8.517642	6.956149	8.480451	7.857029	8.387234	5.921614	6.177471	7.953925	8.824397	9.265683	9.247615	8.516868	6.445573	6.516671	6.094934	7.995313	8.491171	6.763523	6.059851	5.959373	8.707530	7.923735	8.993488	6.360276	6.294369	8.896841	6.301088	7.932967	9.437964	7.183863	6.314311	7.573820	8.368755	7.077974	8.713210	7.235463	6.190464	8.233395	9.036154	9.307081	9.311475	8.335468	8.840249	8.011961	5.986183	5.790427	7.005437	7.994369	7.287860	8.822980	6.211984	8.765198	8.744090	9.275594	9.583664	9.642707	9.545341	6.589456	8.584456	6.352590	8.515288	8.774366	8.740191	8.262932
14237_at	14237	Foxd4		ENSMUSG00000051490	Mm.377080	NP_032048	GO:0003677|GO:0003700|GO:0005634|GO:0006350|GO:0006355|GO:0043565	5.717681	6.170982	6.188662	5.829111	5.674128	5.815766	5.737590	5.450237	5.582375	5.274764	5.675637	5.648011	5.212811	5.920318	5.741297	5.591487	5.845350	6.068842	5.675417	5.940824	5.930695	6.368110	5.337395	6.714197	5.952243	5.848909	6.002914	5.686730	6.278551	6.013727	6.216043	5.717155	5.910692	5.866549	6.236484	5.798826	5.829880	5.883040	6.389578	5.829167	5.731361	6.091813	5.736352	5.915434	6.599417	5.445424	5.739958	5.724296	5.700805	5.707715	5.900078	5.704798	6.102366	6.139936	5.990791	5.770678	6.273907	5.822628	5.646710	6.231940	5.287172	5.497728	5.229101	5.670503	5.829275	5.838599	5.678959	5.693070	5.707132	5.940526	6.294087	5.591283	5.760316	5.907969	5.749154	5.926858	5.838811	5.253604	5.531909	5.852245	5.814325	5.520608	5.557981	5.863681	5.477745	5.449510	5.601184	5.463689	5.647415	5.562744	5.790448	5.586401	5.437927	5.878276	5.224548	5.895059	5.877922	5.648954	5.797276	5.786074	5.722966	5.930004	5.833678	5.937926	6.117706	5.807301	5.894938	5.875057	5.845972	5.678680	5.626211	5.684637	5.782185	5.606877	5.970213	6.017086	5.829796	6.043135	5.704535	5.536147	5.667166	5.989946	5.888408	6.035661	5.716577	5.616504	5.643691	5.751550	6.301287	5.387738	5.615136	5.588414	5.554841
