20060726_04_R848_DZD_240.CEL	Bl6_R848_in-vitro_0240___BMDM_Mouse
20060726_05_R848_DZD_480.CEL	Bl6_R848_in-vitro_0480___BMDM_Mouse
20060726_06_PAM3_PIC_DZD_240.CEL	Bl6_PAM3+Poly-IC_in-vitro_0240_in-vitro_0240_BMDM_Mouse
20060726_07_R848_PIC_DZD_240.CEL	Bl6_R848+Poly-IC_in-vitro_0240_in-vitro_0240_BMDM_Mouse
20060726_08_R848_PIC_DZD_480.CEL	Bl6_R848+Poly-IC_in-vitro_0480_in-vitro_0480_BMDM_Mouse
20060727_01_PIC_DZC_240.CEL	Bl6_Poly-IC_in-vitro_0240___BMDM_Mouse
20060727_02_PAM3_DZC_240.CEL	Bl6_PAM3_in-vitro_0240___BMDM_Mouse
20060727_03_PAM3_PIC_DZC_480.CEL	Bl6_PAM3+Poly-IC_in-vitro_0480_in-vitro_0480_BMDM_Mouse
20060807_01_LPS_CebpdKO_0.CEL	Cebp/d-null_Unstimulated_in-vitro_0000___BMDM_Mouse
20060807_02_LPS_CebpdKO_240.CEL	Cebp/d-null_LPS_in-vitro_0240___BMDM_Mouse
20060807_03_LPS_CebpdKO_360.CEL	Cebp/d-null_LPS_in-vitro_0360___BMDM_Mouse
20060807_04_LPS_CebpdKO_480.CEL	Cebp/d-null_LPS_in-vitro_0480___BMDM_Mouse
20060822_01_NoStim_C57Bl6_A_0.CEL	Bl6_Unstimulated_in-vitro_0000___BMDM_Mouse
20060822_02_IFNgamma_C57Bl6_A_60.CEL	Bl6_Ifn-gamma_in-vitro_0060___BMDM_Mouse
20060822_03_IFNgamma_C57Bl6_A_120.CEL	Bl6_Ifn-gamma_in-vitro_0120___BMDM_Mouse
20060822_04_IFNgamma_C57Bl6_A_240.CEL	Bl6_Ifn-gamma_in-vitro_0240___BMDM_Mouse
20060822_05_IFNgamma_C57Bl6_A_480.CEL	Bl6_Ifn-gamma_in-vitro_0480___BMDM_Mouse
20060822_06_IFNgamma_C57Bl6_A_1440.CEL	Bl6_Ifn-gamma_in-vitro_1440___BMDM_Mouse
20060822_07_IFNgamma_C57Bl6_B_60.CEL	Bl6_Ifn-gamma_in-vitro_0060___BMDM_Mouse
20060822_08_IFNgamma_C57Bl6_B_120.CEL	Bl6_Ifn-gamma_in-vitro_0120___BMDM_Mouse
20060822_09_IFNgamma_C57Bl6_B_240.CEL	Bl6_Ifn-gamma_in-vitro_0240___BMDM_Mouse
20060822_10_IFNgamma_C57Bl6_B_480.CEL	Bl6_Ifn-gamma_in-vitro_0480___BMDM_Mouse
20060822_11_IFNgamma_C57Bl6_B_1440.CEL	Bl6_Ifn-gamma_in-vitro_1440___BMDM_Mouse
20060823_03_Stm_prgH_Ipaf--_120.CEL	Ipaf-null_salmonella.prgH__0120___BMDM_Mouse
20060823_04_Stm_wt_Ipaf--_120.CEL	Ipaf-null_salmonella.wt__0120___BMDM_Mouse
20060823_05_Stm_flgB_Ipaf--_120.CEL	Ipaf-null_salmonella.flgB__0120___BMDM_Mouse
20060823_06_Stm_flgBpEm62_Ipaf--_120.CEL	Ipaf-null_salmonella.flgBpEm62__0120___BMDM_Mouse
20060823_07_Stm_prgH_C57Bl6_120.CEL	Bl6_salmonella.prgH__0120___BMDM_Mouse
20060823_08_Stm_wt_C57Bl6_120.CEL	Bl6_salmonella.wt__0120___BMDM_Mouse
20060823_09_Stm_flgB_C57Bl6_120.CEL	Bl6_salmonella.flgB__0120___BMDM_Mouse
20060823_10_Stm_flgBpEm62_C57Bl6_120.CEL	Bl6_salmonella.flgBpEm62__0120___BMDM_Mouse
20060828_01_Stm_prgH_C57Bl6_360.CEL	Bl6_salmonella.prgH__0360___BMDM_Mouse
20060828_02_Stm_wt_C57Bl6_360.CEL	Bl6_salmonella.wt__0360___BMDM_Mouse
20060828_03_Stm_flgB_C57Bl6_360.CEL	Bl6_salmonella.flgB__0360___BMDM_Mouse
20060828_04_Stm_flgBpEm62_C57Bl6_360.CEL	Bl6_salmonella.flgBpEm62__0360___BMDM_Mouse
20060828_05_Stm_prgH_Ipaf--_360.CEL	Ipaf-null_salmonella.prgH__0360___BMDM_Mouse
20060828_06_Stm_wt_Ipaf--_360.CEL	Ipaf-null_salmonella.wt__0360___BMDM_Mouse
20060828_07_Stm_flgB_Ipaf--_360.CEL	Ipaf-null_salmonella.flgB__0360___BMDM_Mouse
20060828_08_Stm_flgBpEm62_Ipaf--_360.CEL	Ipaf-null_salmonella.flgBpEm62__0360___BMDM_Mouse
20060914_01_LPS_180-B.CEL	Bl6_LPS_in-vitro_0180___BMDM_Mouse
20060914_02_LPS_180-C.CEL	Bl6_LPS_in-vitro_0180___BMDM_Mouse
20060914_03_LPS_300-A.CEL	Bl6_LPS_in-vitro_0300___BMDM_Mouse
20060914_04_LPS_300-B.CEL	Bl6_LPS_in-vitro_0300___BMDM_Mouse
20060914_05_LPS_300-C.CEL	Bl6_LPS_in-vitro_0300___BMDM_Mouse
20060914_06_LPS_420-A.CEL	Bl6_LPS_in-vitro_0420___BMDM_Mouse
20060914_07_LPS_420-B.CEL	Bl6_LPS_in-vitro_0420___BMDM_Mouse
20060914_08_LPS_420-C.CEL	Bl6_LPS_in-vitro_0420___BMDM_Mouse
20061114_01_LPS_I1_48_hr.CEL	Bl6_LPS_in-vitro_2880___BMDM_Mouse
20061116_05_PAM2_I1_48_hr.CEL	Bl6_PAM2_in-vitro_2880___BMDM_Mouse
20061116_06_PAM3_I1_48_hr.CEL	Bl6_PAM3_in-vitro_2880___BMDM_Mouse
20061116_07_PIC_I1_48_hr.CEL	Bl6_Poly-IC_in-vitro_2880___BMDM_Mouse
20061130_01_LPS_DZW_720.CEL	Bl6_LPS_in-vitro_0720___BMDM_Mouse
20061130_02_PAM3_DZW_720.CEL	Bl6_PAM3_in-vitro_0720___BMDM_Mouse
20061130_03_R848_DZW_720.CEL	Bl6_R848_in-vitro_0720___BMDM_Mouse
20061130_04_PIC_DZW_720.CEL	Bl6_Poly-IC_in-vitro_0720___BMDM_Mouse
20061130_06_LPS_DZX_720.CEL	Bl6_LPS_in-vitro_0720___BMDM_Mouse
20061130_07_PAM3_DZX_720.CEL	Bl6_PAM3_in-vitro_0720___BMDM_Mouse
20061130_08_R848_DZX_720.CEL	Bl6_R848_in-vitro_0720___BMDM_Mouse
20061130_09_PIC_DZX_720.CEL	Bl6_Poly-IC_in-vitro_0720___BMDM_Mouse
20061206_01_IFNB_DZX_60.CEL	Bl6_Ifn-beta_in-vitro_0060___BMDM_Mouse
20061206_02_IFNB_DZX_120.CEL	Bl6_Ifn-beta_in-vitro_0120___BMDM_Mouse
20061206_03_IFNB_DZX_240.CEL	Bl6_Ifn-beta_in-vitro_0240___BMDM_Mouse
20061206_04_IFNB_DZX_480.CEL	Bl6_Ifn-beta_in-vitro_0480___BMDM_Mouse
20061206_05_IFNB_DZX_720.CEL	Bl6_Ifn-beta_in-vitro_0720___BMDM_Mouse
20061206_06_PAM3_IFNB_DZX_60.CEL	Bl6_PAM3+Ifn-beta_in-vitro_0060_in-vitro_0060_BMDM_Mouse
20061206_07_PAM3_IFNB_DZX_120.CEL	Bl6_PAM3+Ifn-beta_in-vitro_0120_in-vitro_0120_BMDM_Mouse
20061206_08_PAM3_IFNB_DZX_240.CEL	Bl6_PAM3+Ifn-beta_in-vitro_0240_in-vitro_0240_BMDM_Mouse
20061206_09_PAM3_IFNB_DZX_480.CEL	Bl6_PAM3+Ifn-beta_in-vitro_0480_in-vitro_0480_BMDM_Mouse
20061206_10_PAM3_IFNB_DZX_720.CEL	Bl6_PAM3+Ifn-beta_in-vitro_0720_in-vitro_0720_BMDM_Mouse
20061214_01_IFNB_DZW_60.CEL	Bl6_Ifn-beta_in-vitro_0060___BMDM_Mouse
20061214_02_IFNB_DZW_120.CEL	Bl6_Ifn-beta_in-vitro_0120___BMDM_Mouse
20061214_03_IFNB_DZW_240.CEL	Bl6_Ifn-beta_in-vitro_0240___BMDM_Mouse
20061214_04_IFNB_DZW_480.CEL	Bl6_Ifn-beta_in-vitro_0480___BMDM_Mouse
20061214_05_IFNB_DZW_720.CEL	Bl6_Ifn-beta_in-vitro_0720___BMDM_Mouse
20061214_06_PAM3_IFNB_DZW_120.CEL	Bl6_PAM3+Ifn-beta_in-vitro_0120_in-vitro_0120_BMDM_Mouse
20061214_07_PAM3_IFNB_DZW_240.CEL	Bl6_PAM3+Ifn-beta_in-vitro_0240_in-vitro_0240_BMDM_Mouse
20061214_08_PAM3_IFNB_DZW_480.CEL	Bl6_PAM3+Ifn-beta_in-vitro_0480_in-vitro_0480_BMDM_Mouse
20061214_09_PAM3_IFNB_DZW_720.CEL	Bl6_PAM3+Ifn-beta_in-vitro_0720_in-vitro_0720_BMDM_Mouse
20061221_09_PAM3_IFNB_DZW_60.CEL	Bl6_PAM3+Ifn-beta_in-vitro_0060_in-vitro_0060_BMDM_Mouse
20070307_01_WT_PAM3_0hr_2.CEL	Bl6_Unstimulated_in-vitro_0000___BMDM_Mouse
20070307_02_WT_PAM3_6hr_1.CEL	Bl6_PAM3_in-vitro_0360___BMDM_Mouse
20070307_03_WT_PAM3_6hr_2.CEL	Bl6_PAM3_in-vitro_0360___BMDM_Mouse
20070307_04_WT_PAM3_8hr_1.CEL	Bl6_PAM3_in-vitro_0480___BMDM_Mouse
20070307_05_WT_PAM3_8hr_2.CEL	Bl6_PAM3_in-vitro_0480___BMDM_Mouse
20070307_06_Cebpd_PAM3_0hr_1.CEL	Cebp/d-null_Unstimulated_in-vitro_0000___BMDM_Mouse
20070307_07_Cebpd_PAM3_0hr_2.CEL	Cebp/d-null_Unstimulated_in-vitro_0000___BMDM_Mouse
20070307_08_Cebpd_PAM3_6hr_1.CEL	Cebp/d-null_PAM3_in-vitro_0360___BMDM_Mouse
20070307_09_Cebpd_PAM3_6hr_2.CEL	Cebp/d-null_PAM3_in-vitro_0360___BMDM_Mouse
20070307_10_Cebpd_PAM3_8hr_1.CEL	Cebp/d-null_PAM3_in-vitro_0480___BMDM_Mouse
20070307_11_Cebpd_PAM3_8hr_2.CEL	Cebp/d-null_PAM3_in-vitro_0480___BMDM_Mouse
20070502_01_Trif_Unstim_InVitro__0000_____BMDM_F_A_DZ_Std_.CEL	Trif-null_Unstimulated_in-vitro_0000___BMDM_Mouse
20070502_02_Trif_PAM3_InVitro__0720_____BMDM_F_A_DZ_Std_.CEL	Trif-null_PAM3_in-vitro_0720___BMDM_Mouse
20070502_03_Trif_PIC_InVitro__0720_____BMDM_F_A_DZ_Std_.CEL	Trif-null_Poly-IC_in-vitro_0720___BMDM_Mouse
20070508_01_Trif_LPS_InVitro__0720_____BMDM_F_A_DZ_Std_.CEL	Trif-null_LPS_in-vitro_0720___BMDM_Mouse
20070508_02_Trif_Unstim_InVitro__0000_____BMDM_F_B_DZ_Std_.CEL	Trif-null_Unstimulated_in-vitro_0000___BMDM_Mouse
20070508_03_Trif_LPS_InVitro__0720_____BMDM_F_B_DZ_Std_.CEL	Trif-null_LPS_in-vitro_0720___BMDM_Mouse
20070508_04_Trif_PAM3_InVitro__0720_____BMDM_F_B_DZ_Std_.CEL	Trif-null_PAM3_in-vitro_0720___BMDM_Mouse
20070508_05_Trif_PIC_InVitro__0720_____BMDM_F_B_DZ_Std_.CEL	Trif-null_Poly-IC_in-vitro_0720___BMDM_Mouse
20070508_06_Bl6_PAM3_InVitro__0720_PIC_InVitro__0720_BMDM_M_.CEL	Trif-null_PAM3+Poly-IC_in-vitro_0720_in-vitro_0720_BMDM_Mouse
20070605_01_Bl6_PIC_InVitro__1080_____BMDM_F_AC_DZ_Std.CEL	Bl6_Poly-IC_in-vitro_1080___BMDM_Mouse
20070605_02_Bl6_PIC_InVitro__1440_____BMDM_F_AC_DZ_Std.CEL	Bl6_Poly-IC_in-vitro_1440___BMDM_Mouse
20070605_03_CHOP_PIC_InVitro__1080_____BMDM_F_F_DZ_Std.CEL	CHOP-null_Poly-IC_in-vitro_1080___BMDM_Mouse
20070605_04_CHOP_PIC_InVitro__1440_____BMDM_F_F_DZ_Std.CEL	CHOP-null_Poly-IC_in-vitro_1440___BMDM_Mouse
20070605_05_CHOP_LPS_InVitro__1080_____BMDM_F_F_DZ_Std.CEL	CHOP-null_LPS_in-vitro_1080___BMDM_Mouse
20070605_06_CHOP_LPS_InVitro__1440_____BMDM_F_F_DZ_Std.CEL	CHOP-null_LPS_in-vitro_1440___BMDM_Mouse
20071004_02_Trif_LPS_4hr_A.CEL	Trif-null_LPS_in-vitro_0240___BMDM_Mouse
20071004_03_Trif_LPS_8hr_A.CEL	Trif-null_LPS_in-vitro_0480___BMDM_Mouse
20071004_04_Trif_LPS_4hr_B.CEL	Trif-null_LPS_in-vitro_0240___BMDM_Mouse
20071004_05_Trif_LPS_8hr_B.CEL	Trif-null_LPS_in-vitro_0480___BMDM_Mouse
20071004_06_Trif_LPS_4hr_C.CEL	Trif-null_LPS_in-vitro_0240___BMDM_Mouse
20071004_07_Trif_LPS_8hr_C.CEL	Trif-null_LPS_in-vitro_0480___BMDM_Mouse
20080415_01_Bl6_________BMDM_F_A_LG_Std_.CEL	Bl6_Unstimulated_in-vitro_0000___BMDM_Mouse
20080415_02_Bl6_Trog_InVitro__1080_____BMDM_F_A_LG_Std_.CEL	Bl6_Troglitazone_in-vitro_1080___BMDM_Mouse
20080415_03_Bl6_Trog_InVitro__1440_____BMDM_F_A_LG_Std_.CEL	Bl6_Troglitazone_in-vitro_1440___BMDM_Mouse
20080415_04_Bl6_Trog_InVitro__1080_LPS_InVitro__1080_BMDM_F_.CEL	Bl6_Troglitazone+LPS_in-vitro_1080_in-vitro_1080_BMDM_Mouse
20080415_05_Bl6_Trog_InVitro__1440_LPS_InVitro__1440_BMDM_F_.CEL	Bl6_Troglitazone+LPS_in-vitro_1440_in-vitro_1440_BMDM_Mouse
20080415_06_Bl6_Trog_InVitro__0360_____BMDM_F_A_LG_Std_.CEL	Bl6_Troglitazone_in-vitro_0360___BMDM_Mouse
20080415_07_Bl6_Trog_InVitro__0120_____BMDM_F_A_LG_Std_.CEL	Bl6_Troglitazone_in-vitro_0120___BMDM_Mouse
20080415_08_Bl6_Trog_InVitro__0360_LPS_InVitro__0360_BMDM_F_.CEL	Bl6_Troglitazone+LPS_in-vitro_0360_in-vitro_0360_BMDM_Mouse
20080415_09_Bl6_Trog_InVitro__0120_LPS_InVitro__0120_BMDM_F_.CEL	Bl6_Troglitazone+LPS_in-vitro_0120_in-vitro_0120_BMDM_Mouse
20080415_10_Bl6_Trog_InVitro__0720_____BMDM_F_A_LG_Std_.CEL	Bl6_Troglitazone_in-vitro_0720___BMDM_Mouse
20080415_11_Bl6_Trog_InVitro__0720_LPS_InVitro__0720_BMDM_F_.CEL	Bl6_Troglitazone+LPS_in-vitro_0720_in-vitro_0720_BMDM_Mouse
20090326_10_Bl6_AC-LDL_InVitro__1440_____BMDM_F_A_LG_Std_.CEL	Bl6_AC-LDL_in-vitro_1440___BMDM_Mouse
